data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
1,0,-0.000137231,3.27949674101546E-05,2.54140573,1.318632028,0.052605476
2,0.08761052,0.045356277,3.22184241667856E-05,,,
3,0.17521802,0.09091761,3.39480538968928E-05,,,
4,0.26282302,0.13641572,3.85603962058667E-05,,,
5,0.3504289,0.181932226,3.56776799890213E-05,,,
6,0.43804108,0.22743839,3.56776799890213E-05,,,
7,0.52563796,0.272339255,3.51011367456522E-05,,,
8,0.61324048,0.317830592,3.51011367456522E-05,,,
9,0.70084738,0.363324285,3.68307664757594E-05,,,
10,0.7884586,0.408806324,3.56776799890213E-05,,,
11,0.8760762,0.454365313,3.79838529624976E-05,,,
12,0.9636706,0.499854982,3.68307628377806E-05,,,
13,1.05126396,0.545433939,4.08665691793431E-05,,,
14,1.1388637,0.590930998,4.08665691793431E-05,,,
15,1.22646282,0.636508107,4.37492781202309E-05,,,
16,1.31407396,0.681985497,4.54789078503381E-05,,,
17,1.40168016,0.727477014,5.00912537972908E-05,,,
18,1.48927294,0.77237457,5.41270565008745E-05,,,
19,1.57686866,0.817862093,6.16221077507362E-05,,,
20,1.66446556,0.863384366,7.37295049475506E-05,,,
21,1.7520666,0.908887208,8.92961688805372E-05,,,
22,1.839662,0.954448521,0.000107746,,,
23,1.92724016,0.999923587,0.000131384,,,
24,2.01484042,1.045415759,0.00016367,,,
25,2.1024399,1.090912938,0.000208641,,,
26,2.19002982,1.136470437,0.000256494,,,
27,2.27763818,1.181956053,0.000325102,,,
28,2.36524314,1.227524996,0.000406395,,,
29,2.45283482,1.272351146,0.000507289,,,
30,2.54042962,1.317925215,0.000636435,,,
31,2.62802756,1.363416553,0.000793831,,,
32,2.71563086,1.408906221,0.000980055,,,
33,2.80324838,1.454467416,0.001212401,,,
34,2.89084476,1.499946594,0.001486259,,,
35,2.97843738,1.545484543,0.001817194,,,
36,3.06604216,1.590978384,0.002211548,,,
37,3.15364086,1.63654995,0.002680279,,,
38,3.24123962,1.682014346,0.00322857,,,
39,3.3288491,1.727523565,0.003877182,,,
40,3.41644806,1.772343755,0.004617461,,,
41,3.50404764,1.81791997,0.005497843,,,
42,3.5916578,1.863393664,0.006516016,,,
43,3.67926892,1.908984065,0.007693893,,,
44,3.7668765,1.954471231,0.009045883,,,
45,3.8544738,2.000010252,0.010600245,,,
46,3.94207366,2.045520067,0.012375997,,,
47,4.02966494,2.091016531,0.014402542,,,
48,4.11727102,2.136575222,0.016702369,,,
49,4.2048622,2.182061672,0.019308927,,,
50,4.29245878,2.227584839,0.022250444,,,
51,4.38003996,2.2724123,0.025510792,,,
52,4.46764054,2.317980766,0.029231787,,,
53,4.55525012,2.363447428,0.033393856,,,
54,4.64284604,2.408940077,0.038054023,,,
55,4.73044198,2.45443058,0.043255016,,,
56,4.81803156,2.499981403,0.049061969,,,
57,4.90563266,2.545467377,0.055508852,,,
58,4.99323156,2.590794086,0.062640131,,,
59,5.0808293,2.63630724,0.070580274,,,
60,5.16841638,2.68183732,0.079380006,,,
61,5.25601416,2.727356434,0.101624221,,,
62,5.34360238,2.772171021,0.102343105,,,
63,5.43119308,2.817734718,0.102984235,,,
64,5.51879802,2.863208771,0.10360463,,,
65,5.60640426,2.908742189,0.104209416,,,
66,5.69401388,2.954233408,0.104802676,,,
67,5.78162478,2.99979496,0.105390765,,,
68,5.86923004,3.045270443,0.105970733,,,
69,5.95683902,3.090781927,0.106548429,,,
70,6.04442724,3.136272907,0.107115157,,,
71,6.13202188,3.181828022,0.107683033,,,
72,6.21962418,3.227314949,0.108244598,,,
73,6.30724316,3.272243977,0.108802669,,,
74,6.39484818,3.317789793,0.109359086,,,
75,6.4824361,3.36327076,0.109914877,,,
76,6.57003832,3.408785582,0.110416494,,,
77,6.65763212,3.454276562,0.110936485,,,
78,6.74524434,3.499810457,0.111477301,,,
79,6.83286092,3.54531765,0.112024456,,,
80,6.92044038,3.590851784,0.112574495,,,
81,7.00803272,3.636332512,0.113122754,,,
82,7.09563282,3.681881428,0.113677397,,,
83,7.18325166,3.727368355,0.114222772,,,
84,7.27083646,3.772196054,0.114764735,,,
85,7.35843186,3.817693233,0.115310729,,,
86,7.44603466,3.863248825,0.115861341,,,
87,7.53362874,3.908750057,0.116407894,,,
88,7.62124248,3.954230309,0.116951533,,,
89,7.7088546,3.999782324,0.117500439,,,
90,7.79645814,4.045259953,0.118048124,,,
91,7.88404944,4.090779305,0.118591785,,,
92,7.97165564,4.136256218,0.119137831,,,
93,8.05927552,4.181815147,0.119683772,,,
94,8.14685566,4.227295399,0.12022689,,,
95,8.23445164,4.272184849,0.120761923,,,
96,8.3220611,4.317647457,0.121305607,,,
97,8.40965554,4.3632164,0.12185216,,,
98,8.4972699,4.408690929,0.122395821,,,
99,8.58486574,4.454210758,0.122936621,,,
100,8.67245274,4.499691963,0.123480275,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
